,date,tweet,username,retweet,nlikes,nreplies,nretweets,near
31,2020-07-21 23:45:16,📦 #MyGeekBox Want to get a #discount on your first order? Click here to use my referral code! #StarWars #HarryPotter #Disney #Marvel  https://jmcveyc.ht/2IalRT9 ,PsychicTidbits,False,0,0,0,United States
32,2020-07-21 23:45:07,I have never gotten to watch a single Lord of The Rings or Harry Potter movie all the way through.,JohnLPender,False,0,0,0,United States
33,2020-07-21 23:44:27,"This is my first time getting a book on release day since ... Harry Potter, I think? Very excited to read it!

@thelindsayellis pic.twitter.com/lFoSTTRfTR",TheRealMcKoo,False,2,1,0,United States
34,2020-07-21 23:43:30,"𝕐𝕠𝕦'𝕣𝕖 𝕒 𝕨𝕚𝕫𝕒𝕣𝕕, ℍ𝕒𝕣𝕣𝕪..
...
..
.
Our themed grab and go bouquets are the perfect touch for at-home celebrations! We can customize balloons to any age, color scheme and theme! How adorable is this #harrypotter…  https://www.instagram.com/p/CC7Ekz1pUfl/?igshid=1pdzke6yxshuz …",PartiesByRidhi,False,0,0,0,United States
35,2020-07-21 23:43:26,Finding Nemo and all the Harry Potter movies  https://twitter.com/JOJOsaysbreee/status/1285650317972058112 …,Unicorn_Noob_69,False,2,0,0,United States
36,2020-07-21 23:43:18,My 5th puzzle since March I finally finished on July 14th. It was quite a beast with a lot of similar color palettes and 1000 pieces. Gorgeous Mary GrandPré art though! #puzzles #HarryPotter  pic.twitter.com/vpF811UsY9,CohortVIIIGames,False,3,0,0,United States
37,2020-07-21 23:41:50,"Star Wars,  Godfather, Harry Potter, Lord of the Rings",bleeding_thorn2,False,1,1,0,United States
38,2020-07-21 23:40:12,"8. universal studios 

this place is for nerds and weebs and harry potter people so gross",HAANNAHLMAO,False,1,1,0,United States
39,2020-07-21 23:39:00,"21 July 2007: #HarryPotter and the Deathly Hallows, the final book in the series by #author J. K. #Rowling is published and sells 11 million copies worldwide in 24 hours. #history #books #novel #ad  https://amzn.to/3eUbHD3  pic.twitter.com/THDm1vKQsy",URDailyHistory,False,15,1,5,United States
40,2020-07-21 23:38:57,looking for temporary gf to come over n watch all of the Harry Potter movies w me and then leave ❤️💯,wrapgodjoseph,False,0,1,0,United States
41,2020-07-21 23:38:02,Pegasus - at least when we can't take a plane somewhere because of world pandemics I could still fly there...,TenkaraS,False,2,0,0,United States
42,2020-07-21 23:37:33,Check out what I just added to my closet on Poshmark: NWT! Vera Bradley HARRY POTTER Hogwarts Zip ID.  https://poshmark.com/listing/5f177c311e75a8c8b8a1aaaf?utm_campaign=referral_code%3DKATHERINE12L&utm_source=tw_sh&utm_content=feature%3Dsh_li_cl_web%26rfuid%3Dext1%3Ac1a84811-f7c1-4b10-80fd-33ffb74d0a60%26ext_trk%3Dbranch … via @poshmarkapp #shopmycloset,logan121718,False,0,0,0,United States
43,2020-07-21 23:37:21,"the magic in harry potter is and always has been of christian decent: it follows no rules or order, it contradicts itself any time it needs to, it suggests love as an ancient magic but then only shows examples of toxic love. not a good central text for anything, like the bible!",scaryridge,False,0,0,0,United States
44,2020-07-21 23:37:21,ok i have a question:                              what is a Harry Potter ship that you are willing to sink with? (Mine is #Drarry) but srsly lemme know pls,__A__L__Y__,False,1,1,0,United States
45,2020-07-21 23:37:10,the world would be a much better place if we arrested adult Harry Potter fans,worstmichael,False,24,4,1,United States
46,2020-07-21 23:37:05,Harry Potter,angel_babytm,False,1,0,0,United States
47,2020-07-21 23:36:59,Nah I have it through Hulu but I don’t see Harry Potter or Fresh Prince.,itsnazma,False,0,1,0,United States
48,2020-07-21 23:36:19,Any Harry Potter movies,ris2701,False,0,0,0,United States
49,2020-07-21 23:36:06,"For the Harry Potter fans out there...,,  pic.twitter.com/xJeDPQ1LFs",Moirabrowne,False,0,0,0,United States
50,2020-07-21 23:35:57,"Aha, Harry Potter. Had to look it up, name wasn't registering.",zbigalke,False,0,1,0,United States
51,2020-07-21 23:35:35,w msh hadir harry potter w ymkin i read like half a book,seliMENTEKhazze,False,6,6,2,United States
52,2020-07-21 23:35:19,Remember a few years back when there was a Harry Potter broomstick that vibrated? That somehow made it past a bunch of people,HappyGoBecki,False,1,1,0,United States
53,2020-07-21 23:34:58,The year that deathly hallows part one came out the Oscars did an auto tuned remix of some dialogue from different movies and I totally have the Harry Potter part on this iPod.,rKrispyt,False,0,1,0,United States
54,2020-07-21 23:34:40,harry potter,Justlordoflords,False,0,0,0,United States
55,2020-07-21 23:33:57,Harry Potter  https://twitter.com/a_briana/status/1285296246215843840 …,yaadein_x,False,0,0,0,United States
56,2020-07-21 23:33:56,Check out what I just added to my closet on Poshmark: NWT! Vera Bradley HARRY POTTER Gryffindor Zip ID.  https://poshmark.com/listing/5f177b52727b3e36423590d8?utm_campaign=referral_code%3DKATHERINE12L&utm_source=tw_sh&utm_content=feature%3Dsh_li_cl_web%26rfuid%3Dext1%3Ac1a84811-f7c1-4b10-80fd-33ffb74d0a60%26ext_trk%3Dbranch … via @poshmarkapp #shopmycloset,logan121718,False,0,0,0,United States
57,2020-07-21 23:33:46,Harry Potter. I’m sure it’s good. I just haven’t gotten around to it,HoneyBrunette09,False,0,0,0,United States
58,2020-07-21 23:32:47,I met Alan Rickman at a charity screening of a Harry Potter movie when @famousamy and I were dating.,Octalthorpe,False,2,1,0,United States
59,2020-07-21 23:31:24,just over heard middle aged mother in joann's calling harry potter contravertial because of jkr's tweets boomers r evolving for the better...,gIokitti,False,5,0,0,United States
60,2020-07-21 23:30:53,Dobby,katienicoleruss,False,0,0,0,United States
61,2020-07-21 23:30:01,@JBvTheWorld I started Harry Potter last night. Have you started yet?!?,SjBALLstar32,False,1,1,0,United States
62,2020-07-21 23:29:39,"Does Ron look like that rat/guy from Harry Potter, or is it just me?",primalrage7,False,3,1,0,United States
63,2020-07-21 23:28:55,Harry Potter fwm  https://twitter.com/a_briana/status/1285296246215843840 …,xayeMotox,False,0,0,0,United States
64,2020-07-21 23:28:23,Bye Arry 😂 he staying in The Harry Potter closet suite lmao,Kikitaughtmeee,False,1,1,0,United States
65,2020-07-21 23:27:36,"I’ve become addicted to TikTok and my for you page has really become spot on... just had these videos in a row: a breakfast charcuterie board, embroidery of Powerline from a Goofy Movie, Lizzo, and Harry Potter characters as She’s the Man quotes. *chef’s kiss*",scrematownass,False,6,1,0,United States
66,2020-07-21 23:27:10,"This is exactly like saying, ""Humans can do magic! They can cast spells, they can fly! The evidence is Harry Potter!""

You really don't get what ""evidence"" is, do you?",danielbkof2,False,7,0,0,United States
67,2020-07-21 23:26:11,Molly Weasley is #badass witch! #HarryPotterAtHome #HarryPotter #HPMovie #HarryPotterMovie,ChicagoChick04,False,0,0,0,United States
68,2020-07-21 23:24:45,Harry Potter  https://twitter.com/quenblackwell/status/1285676514625957928 …,allyxo18,False,0,0,0,United States
69,2020-07-21 23:24:14,"This website may be mostly bad but this deep dive into all the Harry Potter novels, in strict order of publication, has been incredibly eye-opening for me.  https://twitter.com/maryhailer/status/1285709661216411654 …",SethLSanders,False,4,0,1,United States
70,2020-07-21 23:23:39,"Rocky, Joe, Harry Potter & the Sorcer’s Stone, Alfie, Cool Hand Luke",eddie_g2429,False,1,0,0,United States
71,2020-07-21 23:23:13,Y didn’t Harry Potter  name any of his kids after Hagrid that’s not fair,ruthadams06,False,0,0,0,United States
72,2020-07-21 23:22:45,Hippogryph,Sean_Frye88,False,0,0,0,United States
73,2020-07-21 23:22:41,"✨HARRY POTTER REVIEW✨
The Chamber of Secrets 

Who made it: RON, Hermione, Dumbledore, Ginny, Hagrid,  MOLLY WEASLEY

Gildroy Lockhearte and Malfoy can die in a hole. 

Dobby deserves better
8/10 free the house elves",Infused_Ginger,False,0,0,0,United States
74,2020-07-21 23:21:15,I’m gonna watch Harry Potter again,DatBitchEli,False,0,0,0,United States
75,2020-07-21 23:19:38,"The Legend of Billy Jack
Harry Potter and the Deadly Hallows
What About Bob?
Bob, Ted, Carol and Alice
Arthur",DropsOJupiter7,False,1,0,0,United States
76,2020-07-21 23:19:35,Me arguing with anyone about any Harry Potter movie 😂 cause don’t play with me  https://twitter.com/a_briana/status/1285296246215843840 …,unclemickeyy,False,0,0,0,United States
77,2020-07-21 23:19:30,Harry Potter,mrsrhyean,False,0,0,0,United States
78,2020-07-21 23:19:21,"Idk what you’re paying for groundscrew but I’ll maintain it all for a living space equivalent to Harry Potter and $40k a year, labor, equipment, and material costs included. Don’t need benefits",n_kuenzer,False,12,4,0,United States
79,2020-07-21 23:19:13,Oof. Harry Potter and the Order of the Phoenix is hitting a litter harder now than it did before...yikes. 😬,natwingwrites,False,0,0,0,United States
80,2020-07-21 23:19:07,the harry potter deathly hallows logo /:,taurobug,False,2,0,0,United States
81,2020-07-21 23:18:24,Ok harry potter,Edgyspider1,False,1,0,0,United States
82,2020-07-21 23:18:04,The Harry Potter series  https://twitter.com/a_briana/status/1285296246215843840 …,jaazminsosaa,False,0,0,0,United States
83,2020-07-21 23:17:34,Harry Potter and The Order of the Phoenix  https://twitter.com/a_briana/status/1285296246215843840 …,jacitucci,False,0,0,0,United States
84,2020-07-21 23:16:46,"Outlaw Josey Wales
Dirty Harry
The Harry Potter movies. 
Charlie
Willy Wonka & The Chocolate Factory",MaMaDonnae,False,3,0,0,United States
85,2020-07-21 23:15:38,House elf,southernponca76,False,0,0,0,United States
86,2020-07-21 23:13:59,Indeed.... sister and mom to 🤦‍♀️,HenryTonya,False,0,0,0,United States
87,2020-07-21 23:13:17,Harry Potter,SBourisaw,False,0,0,0,United States
88,2020-07-21 23:12:37,A Phoenix,chandler_l,False,0,0,0,United States
89,2020-07-21 23:12:24,"Yo                        Tom Felton
              🤝🏻
       No superar
      Harry Potter",marielshinoda,False,6,0,0,United States
90,2020-07-21 23:12:21,Harry Potter 😭  https://twitter.com/a_briana/status/1285296246215843840 …,tooothurl,False,4,1,1,United States
91,2020-07-21 23:11:48,"Harry Potter. 
All of them.  https://twitter.com/a_briana/status/1285296246215843840 …",Z_Lefty1,False,4,0,0,United States
92,2020-07-21 23:11:14,Oh ok. So harry potter. Lol. 😂,RPrasad619,False,1,1,0,United States
93,2020-07-21 23:10:08,I've been thinking about selling some of my MLP:FiM and Harry Potter stuff.,DeathraDonrea,False,0,0,0,United States
94,2020-07-21 23:09:23,I just finished reading Harry Potter for the first time and the ending was so generic. I thought it would be more exciting based on the endings of the other books. But I’m excited to watch the movies soon!⚡️,19fearless89,False,1,0,0,United States
95,2020-07-21 23:08:46,Any Harry Potter movie  https://twitter.com/a_briana/status/1285296246215843840 …,TahjR876,False,0,0,0,United States
96,2020-07-21 23:08:27,5th grade. Advanced math group having spirited discussion... except me. I got bored and picked up someone's book instead and started reading. Got hooked. It was Harry Potter and the Sorcerer's Stone.  https://twitter.com/lizduckchong/status/1285428567782723584 …,FosterKelseym,False,0,0,0,United States
97,2020-07-21 23:07:56,What a beautiful mask 🦅 #Ravenclaw #harrypotter #masksforsale #gamergoodies4u.com  https://www.instagram.com/p/CC7AgiinbFI/?igshid=z65yzx3p1wbj …,TriGameNight,False,0,0,1,United States
98,2020-07-21 23:07:29,Buckbeak. Easy money,nasir_nascar,False,0,0,0,United States
99,2020-07-21 23:06:02,"✨ My Top Movies ✨ 

1. Spider-Man 

2. Harry Potter and The Prisoner 
    of Azkaban

3. Scott Pilgrim VS The World

4. John Wick

5. Bridget Jone’s Diary

6. Batman Begins

7. Iron Man

8. The Other Guys

9. La La Land

10. The Gentlemen",battybewbs,False,1,0,0,United States
100,2020-07-21 23:06:00,Finished all 16 season of Greys. Harry Potter is next.,lifewithmychal,False,5,2,0,United States
101,2020-07-21 23:05:35,idk probably harry potter obsessed as well as the bitch who was president of theatre and choir so i was probably just known as annoying❤️  https://twitter.com/pradayohji/status/1283805746640097287 …,NAMK00KS,False,1,0,0,United States
102,2020-07-21 23:05:09,"Pretty awesome update dropped for @HPWizardsUnite w/ SOS training! For those who’d like to be friends, I’ve yet to max out my daily gifts sent... soooooooo. #gaming #geek #gamergirl #infj #Potterhead #Ravenclaw #HP #introvert #HarryPotter #fantasy #amwriting #gamer #WizardsUnite pic.twitter.com/GWCmjexO6H",INFJPhD,False,6,0,4,United States
103,2020-07-21 23:05:04,"I voted harry potter, but it’s obviously not my real choice.  pic.twitter.com/PxnKdxR7Za",rburger545,False,1,1,0,United States
104,2020-07-21 23:05:01,Harry Potter ass room,Woahits_Da54,False,1,1,0,United States
105,2020-07-21 23:05:00,Even wearing a perfume that may remind you of a good time or an outfit that you did wear on a happy event may really change the way you feel. My special secret for an escape from bad reality is watching Harry Potter the whole movies one after the other  pic.twitter.com/GdM9xYIWWf,physiciandm,False,0,0,0,United States
106,2020-07-21 23:04:33,okay but for real this was my takeaway from the first Harry Potter movie  https://twitter.com/ProBirdRights/status/1270819243907444736 …,vaurorapub,False,4,0,0,United States
107,2020-07-21 23:04:12,House elf,tdgrahamcracker,False,0,0,0,United States
108,2020-07-21 23:04:04,"A5c: Oh, and of course, Glenfinnian Viaduct and platform 9 3/4 from the Harry Potter flicks. The two big ones I want to visit are the cemetery from ""Night of the Living Dead"" and the mall from ""Dawn of the Dead"" in PA. #UKCacheHour",Tsmola01,False,0,0,0,United States
109,2020-07-21 23:03:06,Harry Potter and The Lord of the Rings  https://twitter.com/devonesawa/status/1285675757461737474 …,hotrod6273,False,0,0,0,United States
110,2020-07-21 23:02:16,"Lord of The Rings, Harry Potter",hotrod6273,False,0,0,0,United States
111,2020-07-21 23:01:58,Binge watching Harry Potter and eating way too much pho for the rest of the day. Get on my level  pic.twitter.com/twyJT602C2,Adrianmoreno96_,False,3,0,0,United States
112,2020-07-21 23:01:26,lego harry potter has no right being this good,marfffo,False,7,2,0,United States
113,2020-07-21 23:01:24,What’s the kids name with a scar in Harry Potter??,bakokid_,False,4,2,0,United States
114,2020-07-21 23:01:07,The Best Movies Leaving HBO Max in August (And Also All the 'Harry Potter' Films)  https://bit.ly/30yikWm  pic.twitter.com/66vYkxhe1p,slashfilm,False,10,1,1,United States
115,2020-07-21 23:01:03,"None of the Lord of The Rings
None of the Harry Potter books",AddieErotica,False,0,0,0,United States
116,2020-07-21 23:00:51,"""I solemnly swear that I'm up to no good"" harry potter fans must've known this haha",girllovesgirl21,False,1,0,0,United States
117,2020-07-21 23:00:40,"Been thinking about how the Harry Potter series impacted me growing up, and how @jk_rowling had such a hand in how I navigated life.

I think one of the best lessons learned for the new viewers and young ones out there, especially right now, is that no one is coming to save you. pic.twitter.com/3BZ4usxnPI",BWorthington07,False,1,1,0,United States
118,2020-07-21 23:00:25,Harry Potter series,FreeBird1985,False,0,0,0,United States
119,2020-07-21 23:00:12,I also believe @MrAndyNgo and what he and others are reporting about Portland because I have read the sixth Harry Potter.,mattredmond,False,1,1,0,United States
120,2020-07-21 23:00:05,Apparently I will do anything to see Harry Potter.,BronzeStarArt,False,2,0,0,United States
121,2020-07-21 23:00:00,"If you're a Harry Potter fan, you'll enjoy the latest episode of @ThreeRingsPod! https://www.alt1051.com/shows/three-rings-podcast/ …",alt1051,False,1,0,0,United States
122,2020-07-21 22:59:55,the entire Harry Potter srs beh  https://twitter.com/a_briana/status/1285296246215843840 …,jernaeannee,False,0,0,0,United States
123,2020-07-21 22:59:37,Marvel Harry Potter Star Wars,liloandJane,False,0,0,0,United States
124,2020-07-21 22:59:10,"#aphrodite The first of my Percy Jackson as Harry Potter students idea. First the olympians! Follow and see what comes next!
.
.
#art #artwork #percyjackson #fanart #harrypotter #slytherin #digitalart #olympianhogwarts pic.twitter.com/5OryDSeP4N",Malmorta,False,8,1,4,United States
125,2020-07-21 22:58:34,Did someone say that there was a troll in the dungeon?! #harrypotter #philosophersstone #hp #hermionegranger #ronweasley Sketchbook fun after work! #toocartoony #comicsareforeverybody pic.twitter.com/Tzqv53t0WL,DamooseSeth,False,6,1,1,United States
126,2020-07-21 22:57:47,"Days like this have me ready to fill up a glass of wine and throw on a Harry Potter movie, how bout you?",ImJamesMiC,False,0,0,0,United States
127,2020-07-21 22:57:30,hahah if a bedroom opens up unless u want the harry potter closet!! 🤪,kobe_marsh,False,1,0,0,United States
128,2020-07-21 22:57:19,Check out what I just added to my closet on Poshmark: Harry Potter hogwarts bomber jacket purple.  https://poshmark.com/listing/5eed5624941f174aab4246b2?utm_campaign=referral_code%3DSURGINVEX&utm_source=tw_sh&utm_content=feature%3Dsh_li_el_ios%26rfuid%3Dext1%3A54507e81-6443-4c4f-ab1f-3f52b7dffe05%26ext_trk%3Dbranch … via @poshmarkapp #shopmycloset,SterlingStucky,False,0,0,0,United States
129,2020-07-21 22:57:13,so my daughter told me she wanted to watch harry potter so i bought her all 8 movies lol  pic.twitter.com/P0OMmbePMo,1jovahn,False,11,2,0,United States
130,2020-07-21 22:57:09,Harry Potter,DawnCarlos,False,0,0,0,United States
131,2020-07-21 22:57:08,Check out what I just added to my closet on Poshmark: 4for$25 Harry Potter hogwarts bomber jacket purple.  https://poshmark.com/listing/5eed5624941f174aab4246b2?utm_campaign=referral_code%3DSURGINVEX&utm_source=tw_sh&utm_content=feature%3Dsh_li_el_ios%26rfuid%3Dext1%3A54507e81-6443-4c4f-ab1f-3f52b7dffe05%26ext_trk%3Dbranch … via @poshmarkapp #shopmycloset,SterlingStucky,False,0,0,0,United States
132,2020-07-21 22:57:00,Harry Potter,Trina373,False,0,0,0,United States
133,2020-07-21 22:56:55,"What the fuck is going on

Ukrainian gunman released 13 hostages after his demands were met - having the Ukrainian president say Earthlings (2005) is a good movie.

You thought your GoT/Harry Potter friends were fanatics?  https://twitter.com/guardian/status/1285686600131895298 …",UnderTheBreach,False,70,5,26,United States
134,2020-07-21 22:56:46,Harry Potter,dionecole,False,0,0,0,United States
135,2020-07-21 22:56:31,Harry Potter,gizmo917,False,0,0,0,United States
136,2020-07-21 22:55:55,Let’s me gone head and say this now before anybody else.... yall mfs better not remake Harry Potter!! IDC IDC IDC🤷🏽‍♂️🤷🏽‍♂️ You can’t replace Harry Dumboldor or Hagridge,Malibu_Tee,False,1,0,0,United States
137,2020-07-21 22:55:29,"Same message too. Kids can’t go back to school, harry potter mustn’t return to Hogwarts…",MrBuzzini,False,1,0,0,United States
138,2020-07-21 22:55:09,"On July 21, 2007 ""Harry Potter and the Deathly Hallows"" was released and the magic of distribution was witnessed. Read how 8.3M books were sold in a single day, and how distribution achieved that.  http://www.dcvelocity.com/articles/20070901specialreport/ …
@DCVelocity",AssociatedUSA,False,3,0,0,United States
139,2020-07-21 22:54:16,Harry Potter + Diablo = Nine Parchments! Mayhem and Magic with Family and Friends! Join us!  http://www.twitch.tv/zengibs ,SmileyGrimm,False,0,0,0,United States
140,2020-07-21 22:51:31,Harry Potter series,Lover05Davis,False,1,0,0,United States
141,2020-07-21 22:50:42,Harry potter,peraminho,False,0,0,1,United States
142,2020-07-21 22:50:11,Wayyyyyy too much fun was had tonight with Harry Potter Trivia! Thank you to all who attended!! ( also thank you to Nina and Casey) #distancingtogether #bestbuddies #ny #inclusion #mission #friendship…  https://www.instagram.com/p/CC6-eXEhAhT/?igshid=hffghox541vn …,BestBuddiesNY,False,1,0,0,United States
143,2020-07-21 22:48:08,"If this was Harry Potter, Coop would be in House Glizzerin",TheMarcelDutch,False,0,1,0,United States
144,2020-07-21 22:47:23,"I remember hosting a midnight book release party at Borders in Cranston, RI. We had a special guest appearance by @jasonsfolly who played Lucius Malfoy. He was in the area filming Brotherhood. He was lovely and gracious and I snuck him a copy... @jk_rowling #HarryPotter 💯  https://twitter.com/uberfacts/status/1285704807236481024 …",talldrinkh2o,False,1,0,0,United States
145,2020-07-21 22:46:51,"NerWarts and the Magical Misadventures of NerfSnipR, Episode 1! #harrypotter #harrypottermemes #hogwarts #hogwartshouses #hogwartsismyhome #hogwartsedit #greenscreen #magic #mischief #mischiefmanaged #misadventures pic.twitter.com/FlTXnzPnJ5",NerfSnipR,False,1,0,0,United States
146,2020-07-21 22:45:23,"Harry Potter and the chamber of secrets, a blunt 🍃 & cuddle time 🥺🥰 brb.",SliceOfPooh,False,0,0,0,United States
147,2020-07-21 22:44:46,"JK R*wling was really like 'hmm I'll call it Harry Potter and the Philosopher's Stone, yeah good title innit. But not in the States, no they won't fancy that. What's a good synonym for philosopher? IDK sorcerer? Good enough, print it.'",pusillanimousme,False,1,0,0,United States
148,2020-07-21 22:44:07,ALL HARRY POTTER MOVIES !!  https://twitter.com/a_briana/status/1285296246215843840 …,TrapLoxC,False,4,1,4,United States
149,2020-07-21 22:44:01,"Harry Potter Will Leave HBO Max in August
 
 https://www.cordcuttersnews.com/harry-potter-will-leave-hbo-max-in-august/ … https://www.cordcuttersnews.com/harry-potter-will-leave-hbo-max-in-august/ …",mgztv,False,0,0,0,United States
150,2020-07-21 22:43:27,"Like you said,  she hasn't seen Harry Potter and it is a movie/book about magic and stuff so I guess a bright coloured owl wouldn't be to unusual? XD",NTwitches,False,1,1,0,United States
151,2020-07-21 22:41:37,i want to binge watch harry potter 🤩,alesantoss19,False,3,0,0,United States
152,2020-07-21 22:41:29,What other circles are there?  Harry Potter?,Richer4Recorder,False,1,1,0,United States
153,2020-07-21 22:41:09,"34% done with Harry Potter and the Orde, by J.K. Rowling: chp 14  https://goodreads.com/user_status/show/299534728 …",Girl_Who_Reads,False,0,0,0,United States
154,2020-07-21 22:40:59,Harry Potter 😤  https://twitter.com/a_briana/status/1285296246215843840 …,Airam_ce,False,0,0,0,United States
155,2020-07-21 22:40:45,Truth has evidence. Fiction doesn’t. Harry Potter’s world isn’t real either. Provide any evidence what so ever.,LauraB19968,False,0,0,0,United States
156,2020-07-21 22:40:19,Fun fact: i watched Harry Potter for the first time ever last week.  https://twitter.com/uberfacts/status/1285704807236481024 …,yazzybana,False,0,0,0,United States
157,2020-07-21 22:39:54,"I got in trouble constantly for reading Harry Potter, and asked why it was okay to read Narnia, Wizard of Oz and LOTR.  https://twitter.com/lizduckchong/status/1285428567782723584 …",dtuck318,False,0,0,0,United States
158,2020-07-21 22:38:38,Harry Potter and lord of the rings,lisa_motto,False,0,0,0,United States
159,2020-07-21 22:37:39,& Harry Potter Lol,Sinnerita_,False,1,1,0,United States
160,2020-07-21 22:35:31,I’m getting Harry Potter vibes...say less,rios_chantal,False,0,0,0,United States
161,2020-07-21 22:35:00,"Yugntruf’s “Yiddish Week Every Week’’ is in full swing. Among the programs: reading groups for kids, Tanakh study, yoga, and Harry Potter trivia. @yugntruf https://forward.com/yiddish/451042/yiddish-week-programs-online-all-summer-long/ …",Forverts,False,0,0,0,United States
162,2020-07-21 22:34:51,Harry Potter  https://twitter.com/a_briana/status/1285296246215843840 …,OhJiminy,False,0,0,0,United States
163,2020-07-21 22:33:16,Avatar and Harry Potter. 🤷🏻‍♀️,CreepShowMama,False,0,0,0,United States
164,2020-07-21 22:33:10,Harry Potter and The Purge Election Day  https://twitter.com/NickPiers/status/1285383852710604802 …,XenoMonicals,False,2,0,0,United States
165,2020-07-21 22:32:47,Why she dressed like Harry Potter movies.,Misa905,False,0,0,0,United States
166,2020-07-21 22:32:11,if they don’t like Harry Potter that’s a HUGE red flag!! I don’t make the rules!,Kirstiejarath,False,13,0,0,United States
167,2020-07-21 22:31:31,theory: the only reason harry potter didn’t get caught using lumos maxima at the beginning of the prisoner of azkaban movie is because he was just that bad at doing magic...,calenraine,False,2,0,0,United States
168,2020-07-21 22:31:17,a head of my own: Harry Potter and the Sorcerer's Stone  https://www.aheadofmyown.com/2020/07/harry-potter-and-sorcerers-stone.html?spref=tw …,massimon71,False,1,0,1,United States
169,2020-07-21 22:31:14,Frankly im in favor of this kind of bullshit if it means terminal MA students will stop bringing up Ronald Borthes to support liking Harry Potter  https://twitter.com/Yascha_Mounk/status/1285694957488091136 …,str8evesedgwick,False,7,3,0,United States
170,2020-07-21 22:31:01,Found in a box and in need of a new home with a different avid fan.   https://bit.ly/3hdlDcf  via @eBay #harrypotter #ebayfinds,twelvetreesbook,False,0,0,0,United States
171,2020-07-21 22:30:51,Oh I’m watching the one that you have listed for Wednesday for Harry Potter  pic.twitter.com/2wPVsI1hm0,LisowskiCherie,False,1,1,0,United States
172,2020-07-21 22:30:48,"I’m a bit late to the party (23 years), but I have just read the first Harry Potter book and ordered the whole set.",ReaganDiane,False,10,1,0,United States
173,2020-07-21 22:29:24,"15/16 yrs old, harry potter fandom",KingTJStevens,False,1,0,0,United States
174,2020-07-21 22:28:43,Harry Potter,DillingerLeanna,False,0,0,0,United States
175,2020-07-21 22:28:13,Here me out... Adam Driver in Harry Potter,juliad0503,False,0,0,0,United States
176,2020-07-21 22:27:36,Bitch I be going in hard wit the #selftanner 🤣🤣 #jergensinstantsun . Then I used the #slytherin #harrypotter #ulta ❤️#makeup #motd #therapyday  https://www.instagram.com/p/CC675BFpyIf/?igshid=1lbnr5r6qvwuj …,tishaleef,False,0,0,0,United States
177,2020-07-21 22:26:02,Niffler. I already have terriers so am used to antics.,stardustgirl,False,0,0,0,United States
178,2020-07-21 22:25:57,Harry Potter,luciousbrown,False,0,0,0,United States
179,2020-07-21 22:25:27,Did Floyd Mayweather ever read a full page of a Harry Potter book?,dylankrech,False,2,0,0,United States
180,2020-07-21 22:24:50,Harry Potter and The Menstruating Himbo,danilaundry,False,3,1,0,United States
181,2020-07-21 22:24:06,"#HarryPotter marathon? Why, yes, please! #selfcare",dxcrzyrxspeed,False,2,1,0,United States
182,2020-07-21 22:24:02,"Thank you so much, wizardingworld for publishing my ""Wizard's Chess"" piece!  I created it as an absolute tribute to Harry Potter, and am so honored that you chose to share this with the world.  

The Harry Potter…  https://www.instagram.com/p/CC67e3ADy0a/?igshid=362qb464cema …",ChrysalisTravel,False,0,0,0,United States
183,2020-07-21 22:22:54,Pheniox,mormonlora05,False,0,0,0,United States
184,2020-07-21 22:22:37,"“Why is it always you three?” 😂 Find this bag and other wizard inspired accessories at  http://AndromedaAttire.etsy.com  #andromedaattire 
.
.
.
.
.
. 
.
#bag #zipperbag #hogwarts #harrypotter #herminegranger #ronweasley #wizard #wizardingworld #conlife #cosplay #fanfashion #geekchic pic.twitter.com/0h0JrB2v4H",AndromedaAttire,False,1,0,0,United States
185,2020-07-21 22:22:11,Harry Potter,BigAbeComedy,False,0,0,0,United States
186,2020-07-21 22:21:58,Buck Beak,KylieBlack7,False,0,0,0,United States
187,2020-07-21 22:20:37,If I watch a Harry Potter marathon I start using “bloody hell” and “mad” more than I’d like to admit,tiller_13,False,1,0,0,United States
188,2020-07-21 22:20:23,"Wow! Harry Potter has NOTHING on you, Alex! ❤️⚡️",HedwigsMommy,False,17,0,2,United States
189,2020-07-21 22:19:48,The Help (great on audible!) And of course the whole Harry Potter series..love Jim Dale!,kris_cuellar,False,0,0,0,United States
190,2020-07-21 22:19:24,I'm harry potter y'all haha,NTwitches,False,1,1,0,United States
191,2020-07-21 22:19:22,a werewolf. specifically remus so he can be my friend.,hannahleibig,False,0,0,0,United States
192,2020-07-21 22:18:26,Harry Potter,Cody__Allen,False,1,0,0,United States
193,2020-07-21 22:17:15,Harry Potter  https://twitter.com/torres_franco5/status/1285326925255397378 …,imjasmin12,False,6,2,0,United States
194,2020-07-21 22:15:37,normalize watching harry potter and the philosopher’s stone 3 times in a week as self care,ilanaportman,False,6,2,0,United States
195,2020-07-21 22:14:33,"Mastering her Pottering, jumping off something high and look like you are riding a broomstick. #rvamericandream #harrypotter @ Pigeon Forge, Tennessee  https://www.instagram.com/p/CC66ZhzpOHx/?igshid=147uccqh49omj …",rvamericandream,False,1,0,0,United States
196,2020-07-21 22:14:21,Hogwarts made of matchsticks!  #HOGWARTS #HP #HarryPotter #chhswku #topscovered #wkuchhs pic.twitter.com/ztjjua5puj,BoothTalks,False,6,0,1,United States
197,2020-07-21 22:12:44,Harry Potter (All of them),jeffdescoteaux,False,0,0,0,United States
